Product code,Language,Product id,Category,List price,Price,weight,Quantity,Date added,Free shipping,Zero price action,Detailed Image,Product name,Description,Meta keywords,Meta description,Page title,Features,Options,Secondary categories,Short description,Status
N010521708008297,en,4246,Playstation///Playstation 3///In Stock,899,899,150,150,01/01/1970 03:00:00,N,R,exim/backup/images/Mx_vs_ATV_SuperCross.jpg#{[en]:;},PS3 MX VS ATV SUPERCROSS,"<p><span style=""background-color: initial;"">Choose between dirt bikes or ATVs, in multiple game modes including Career, Single Race, and various split screen and online multi-player events with up to 12 players. Perform amazing tricks to impress your fans or just ""whip"" over jumps to finish the race with style. Customize your rider with items from more than 80 licensed motocross companies and eat the competition on your way to victory.</span></p>","PS3, Playstation 3, PS3 game","Rip, whip and scrub your way around 17 exciting Supercross tracks in a race to the chequered flag against more than 60 official pro riders.",BT Games: MX vs ATV Supercross,Publisher: T[Nordic]; Publication Year: T[2013]; Has Adult Content: C[N]; Genre: T[Racing]; Format: S[Playstation 3],,,"Rip, whip and scrub your way around 17 exciting Supercross tracks in a race to the chequered flag against more than 60 official pro riders.",A
N010517708002274,en,4247,Playstation///Playstation 3///In Stock,899,899,150,121,01/01/1970 03:00:00,N,R,exim/backup/images/MXvsATV_UNTAMED.jpg#{[en]:;},PS3 MX VS ATV UNTAMED,"<p><span style=""background-color: initial;"">Rainbow Studios has evolved their legendary Rhythm Racing engine to include throttle based power slides, near upside down whips and new scrubs. Compete in the first ever ""X-Cross"" tournament, which brings 8 unique racing series and crosses them into one ultimate off-road championship. X-Cross demands players master a variety of powerful vehicles through treacherous trails in the new Open-cross mode, while then shifting gears to navigate boulders, logs, and water pits in Endurocross, and then conquer 6 other championship modes. Players can take control of the new ORV Sport and other vehicles, including Monster and Trophy Trucks, as they blaze through massive environments to determine which vehicle owns the off-road.</span></p>","PS3, Playstation 3, PS3 game",MX vs ATV: Untamed kicks it up a notch and shifts into high gear as the best-selling off-road franchise returns.,BT Games: MX vs ATV Untamed,Publisher: T[THQ]; Publication Year: T[2013]; Has Adult Content: C[N]; Genre: T[Racing]; Format: S[Playstation 3],,,MX vs ATV: Untamed kicks it up a notch and shifts into high gear as the best-selling off-road franchise returns.,A
N010512401006446,en,4248,Playstation///Playstation 3///In Stock,899,899,150,126,01/01/1970 03:00:00,N,R,exim/backup/images/narutoUN3Ess.jpg#{[en]:;},PS3 NARUTO SHIPPUDEN ULTIMATE NINJA 3 ESSENTIALS,"<p><span style=""background-color: initial;"">The very popular Naruto Shippuden Ultimate Ninja Storm series is back in 2013 on PS3 and Xbox 360, celebrating the return of Boss Battles and welcoming brand new game features to revamp the games experience.</span></p>","PS3, Playstation 3, PS3 game","Introducing the Masked Man and the Nine-Tails beasts assault on the Leaf Village for the first time in a Video Game, the story mode will let players live the most recent events of the anime series.",BT Games: Naruto Shippuden,Publication Year: T[2012]; Publisher: T[Namco]; Has Adult Content: C[N]; Genre: T[Action]; Format: S[Playstation 3]; Age Limit: O[13],,,"Introducing the Masked Man and the Nine-Tails beasts assault on the Leaf Village for the first time in a Video Game, the story mode will let players live the most recent events of the anime series.",A
N010512401005750,en,4249,Playstation///Playstation 3///In Stock,899,899,150,147,01/01/1970 03:00:00,N,R,exim/backup/images/NARUTO_UNS_GENERATIONS.jpg#{[en]:;},PS3 NARUTO SHIPPUDEN ULTIMATE NINJA STORM GENERATIONS ESSENT,"<p><span style=""background-color: initial;"">This title powers the series into the future with breath taking online gameplay and ramping up the number of playable characters far beyond any Naruto title released yet in the popular franchise.Players will compete in a wide variety of challenges in online battle modes and single player gameplay with their favourite Naruto Characters.</span></p>","PS3, Playstation 3, PS3 game","Developed by CyberConnect2, Naruto Shippuden Ultimate Ninja Storm Generations is the latest rendition of the smash hit Naruto Shippuden Ultimate Ninja game series.",BT Games: Naruto Shippuden,Publication Year: T[2012]; Publisher: T[Namco]; Has Adult Content: C[N]; Genre: T[Action]; Format: S[Playstation 3]; Age Limit: O[13],,,"Developed by CyberConnect2, Naruto Shippuden Ultimate Ninja Storm Generations is the latest rendition of the smash hit Naruto Shippuden Ultimate Ninja game series.",A
N010512401008270,en,4250,Playstation///Playstation 3///In Stock,899,899,150,74,01/01/1970 03:00:00,N,R,exim/backup/images/PS3_NARUTO_SHIPPUDEN_ULTIMATE_NINJA_STORM_REVOLUTION.jpg#{[en]:;},PS3 NARUTO SHIPPUDEN ULTIMATE NINJA STORM REVOLUTION,"<p><span style=""background-color: initial;"">Naruto Shippuden: Ultimate Ninja Storm Revolution is developed by CyberConnect2. The game features over 100 playable characters including a new character designed by series creator Masashi Kishimoto, Mecha-Naruto.</span></p>","PS3, Playstation 3, PS3 game",Naruto Shippuden: Ultimate Ninja Storm Revolution is the fifth and latest installment in the Ultimate Ninja Storm series.,BT Games: Naruto Shippuden,Publication Year: T[2012]; Publisher: T[Namco]; Has Adult Content: C[N]; Genre: T[Action]; Format: S[Playstation 3]; Age Limit: O[13],,,Naruto Shippuden: Ultimate Ninja Storm Revolution is the fifth and latest installment in the Ultimate Ninja Storm series.,A
N010523012008273,en,4251,Playstation///Playstation 3///In Stock,899,899,150,91,01/01/1970 03:00:00,N,R,exim/backup/images/NBA2K15_PS3.jpg#{[en]:;},PS3 NBA 2K15,"<p><span style=""background-color: initial;"">On the heels of NBA 2K14's 70 Game of the Year Award nominations, the NBA 2K franchise is the ultimate basketball simulation experience. Featuring NBA MVP Kevin Durant on the cover, and an eclectic soundtrack curated by internationally-renowned artist and producer Pharrell Williams, NBA 2K15 hits the court with unprecedented life-like graphics, ultra-realistic NBA gameplay, and more.</span></p>","PS3, Playstation 3, PS3 game",NBA 2K15 is the latest instalment of the top-selling and top-rated NBA video game simulation franchise.,BT Games: NBA 2K15,Publisher: T[2K]; Publication Year: T[2014]; Has Adult Content: C[N]; Genre: T[Sports]; Format: S[Playstation 3],,,NBA 2K15 is the latest instalment of the top-selling and top-rated NBA video game simulation franchise.,A
N010505908004438,en,4252,Playstation///Playstation 3///In Stock,899,899,150,48,01/01/1970 03:00:00,N,R,exim/backup/images/NFS_HOT_PURSUIT_ESSENTIALS.jpg#{[en]:;},PS3 NEED FOR SPEED HOT PURSUIT ESSENTIALS,"<p><span style=""background-color: initial;"">The developers are redefining action racing by delivering an experience that connects players through intense competition online together or taking on their friends challenges.At the heart of Need For Speed Hot Pursuit is a suite of connected features called Need For Speed Auto log and enables players to connect, compare and compete against their friends times and challenges effortlessly.Exotic cars in an open world, the rush of escaping, the thrill of takedowns and speed as you roar across streets, intersections, highways and many more areas you will find – This is Need For Speed Hot Pursuit.</span></p>","PS3, Playstation 3, PS3 game, Need for Speed","Need for Speed Hot Pursuit was developed by Criterion Games, the developers behind the awesome racing game series “Burnout”. ",BT Games: Need for Speed Hot Pursuit,Publication Year: T[2011]; Publisher: T[Electronic Arts]; Has Adult Content: C[N]; Genre: T[Racing]; Format: S[Playstation 3]; Age Limit: O[13],,,"Need for Speed Hot Pursuit was developed by Criterion Games, the developers behind the awesome racing game series “Burnout”. ",A
N010505908007567,en,4253,Playstation///Playstation 3///In Stock,899,899,150,358,01/01/1970 03:00:00,N,R,exim/backup/images/NFS_Rivals_PS3.jpg#{[en]:;},PS3 NEED FOR SPEED RIVALS,"<p><span style=""background-color: initial;"">In NFS Rivals, players get to play as either a cop or racer, where each side of the law has its own set of challenges, rewards and consequences. As a racer, players goal is to become infamous for taking risks behind the wheel and capturing your most intense escapes on video for the world to see. The more cops players evade, the more Speed points they collect, locking new cars and items for players to use. Keep raising the stakes after a race to be become more valuable target to the cops but also risk losing it all if caught.As a cop, players work together as a team in pursuit of racers, earning prominence and rising in the ranks of the Police Force with every bust. Achieving higher ranks unlocks new police cars and more powerful pursuit tech.</span></p>","PS3, Playstation 3, PS3 game, Need for Speed","Need for Speed Rivals captures the adernaline and intensity of the streets ultimate rivalry between police and racers, in a stunning open road enviroment.",BT Games: Need for Speed Rivals,Publication Year: T[2012]; Publisher: T[Electronic Arts]; Has Adult Content: C[N]; Genre: T[Racing]; Format: S[Playstation 3]; Age Limit: O[10],,,"Need for Speed Rivals captures the adernaline and intensity of the streets ultimate rivalry between police and racers, in a stunning open road enviroment.",A
N010505908005216,en,4254,Playstation///Playstation 3///In Stock,899,899,150,80,01/01/1970 03:00:00,N,R,exim/backup/images/NEED_FOR_SPEED_THE_RUN_ESSENTIALS.jpg#{[en]:;},PS3 NEED FOR SPEED THE RUN ESSENTIALS,"<p><span style=""background-color: initial;"">Entering the race is just the beginning as you speed across borders, weave through dense city traffic, rocket down icy mountain passes and navigate dusty narrow canyons at breakneck speeds. Powered by DICE's state of the art FrostbiteTM 2 game engine, Need For Speed The Run takes the action racing genre to new heights with stunning visuals and car physics that hug the road even at top speeds all built around a gripping stiryline. The cars are hot, the racing is intense and the story will have you at the edge of your seat..... all the way across the USA.</span></p>","PS3, Playstation 3, PS3 game, Need for Speed","Need For Speed The Run lures players into an ungerground world of illegal, high-stakes racing. The heat is on and it isnt just the cops who are after you.",BT Games: Need for Speed The Run,Publication Year: T[2011]; Publisher: T[Electronic Arts]; Has Adult Content: C[N]; Genre: T[Racing]; Format: S[Playstation 3]; Age Limit: O[13],,,"Need For Speed The Run lures players into an ungerground world of illegal, high-stakes racing. The heat is on and it isnt just the cops who are after you.",A
N010505912008278,en,4255,Playstation///Playstation 3///In Stock,899,899,150,49,01/01/1970 03:00:00,N,R,exim/backup/images/nhl15ps32dpften_jpg_jpgcopy.jpg#{[en]:;},PS3 NHL 15,"<p><span style=""background-color: initial;"">Experience the hard-hitting chaos and unpredictability of the sport as real-world physics are extended to all 12 players on the ice, as well as the puck itself. Look, move, play, and think like a real hockey player with all-new authentic player modelling and an evolved arsenal of tools, including the superstar skill stick and vision AI that allow for an unprecedented level of control and elevated player intelligence.Take in the emotion of every play as you immerse yourself in authentic arenas across the National Hockey League. You'll play in front of a full house of fans created with 9,000 dynamic and individual crowd models, the most ever in a sports video game.</span></p>","PS3, Playstation 3, PS3 game",NHL 15 is the first title in a new generation of hockey video games that boldly changes everything you know about the award-winning franchise.,BT Games: NHL 15,Publication Year: T[2014]; Publisher: T[Electronic Arts]; Has Adult Content: C[N]; Genre: T[Sports]; Format: S[Playstation 3]; Age Limit: O[7],,,NHL 15 is the first title in a new generation of hockey video games that boldly changes everything you know about the award-winning franchise.,A
